CGATS.17
NUMBER_OF_FIELDS 4
BEGIN_DATA_FORMAT
SampleID	RGB_R	RGB_G	RGB_B
115	 95.00	 95.00	 95.00
116	 65.00	 65.00	 65.00
117	245.00	245.00	245.00
118	180.00	180.00	180.00
119	 85.00	 85.00	 85.00
120	155.00	155.00	155.00
121	 25.00	 25.00	 25.00
122	115.00	115.00	115.00
123	 15.00	 15.00	 15.00
124	165.00	165.00	165.00
125	 60.00	 60.00	 60.00
126	250.00	250.00	250.00
127	 55.00	 55.00	 55.00
128	205.00	205.00	205.00
129	 90.00	 90.00	 90.00
130	 45.00	 45.00	 45.00
131	140.00	140.00	140.00
132	165.00	165.00	165.00
133	190.00	190.00	190.00
134	 90.00	 90.00	 90.00
135	 95.00	 95.00	 95.00
136	 85.00	 85.00	 85.00
137	215.00	215.00	215.00
138	 75.00	 75.00	 75.00
139	240.00	240.00	240.00
140	190.00	190.00	190.00
141	 10.00	 10.00	 10.00
142	235.00	235.00	235.00
143	 35.00	 35.00	 35.00
144	115.00	115.00	115.00
145	 85.00	 85.00	 85.00
146	 30.00	 30.00	 30.00
147	 50.00	 50.00	 50.00
148	140.00	140.00	140.00
149	190.00	190.00	190.00
150	 60.00	 60.00	 60.00
151	105.00	105.00	105.00
152	 95.00	 95.00	 95.00
153	190.00	190.00	190.00
154	195.00	195.00	195.00
155	 65.00	 65.00	 65.00
156	 15.00	 15.00	 15.00
157	170.00	170.00	170.00
158	105.00	105.00	105.00
159	220.00	220.00	220.00
160	170.00	170.00	170.00
161	100.00	100.00	100.00
162	150.00	150.00	150.00
163	195.00	195.00	195.00
164	145.00	145.00	145.00
165	110.00	110.00	110.00
166	120.00	120.00	120.00
167	 85.00	 85.00	 85.00
168	255.00	255.00	255.00
169	145.00	145.00	145.00
170	245.00	245.00	245.00
171	 45.00	 45.00	 45.00
172	 90.00	 90.00	 90.00
173	175.00	175.00	175.00
174	175.00	175.00	175.00
175	 10.00	 10.00	 10.00
176	  5.00	  5.00	  5.00
177	225.00	225.00	225.00
178	145.00	145.00	145.00
179	 10.00	 10.00	 10.00
180	200.00	200.00	200.00
181	 85.00	 85.00	 85.00
182	180.00	180.00	180.00
183	215.00	215.00	215.00
184	105.00	105.00	105.00
185	215.00	215.00	215.00
186	 15.00	 15.00	 15.00
187	100.00	100.00	100.00
188	 25.00	 25.00	 25.00
189	 65.00	 65.00	 65.00
190	240.00	240.00	240.00
191	225.00	225.00	225.00
192	 60.00	 60.00	 60.00
193	 10.00	 10.00	 10.00
194	 80.00	 80.00	 80.00
195	100.00	100.00	100.00
196	130.00	130.00	130.00
197	160.00	160.00	160.00
198	230.00	230.00	230.00
199	 20.00	 20.00	 20.00
200	170.00	170.00	170.00
201	  0.00	  0.00	  0.00
202	 90.00	 90.00	 90.00
203	 70.00	 70.00	 70.00
204	255.00	255.00	255.00
205	  5.00	  5.00	  5.00
206	 40.00	 40.00	 40.00
207	250.00	250.00	250.00
208	  0.00	  0.00	  0.00
209	 60.00	 60.00	 60.00
210	200.00	200.00	200.00
211	 75.00	 75.00	 75.00
212	245.00	245.00	245.00
213	 20.00	 20.00	 20.00
214	125.00	125.00	125.00
215	  5.00	  5.00	  5.00
216	140.00	140.00	140.00
217	185.00	185.00	185.00
218	 20.00	 20.00	 20.00
219	250.00	250.00	250.00
220	 70.00	 70.00	 70.00
221	115.00	115.00	115.00
222	235.00	235.00	235.00
223	200.00	200.00	200.00
224	 30.00	 30.00	 30.00
225	130.00	130.00	130.00
226	115.00	115.00	115.00
227	 15.00	 15.00	 15.00
228	165.00	165.00	165.00
229	135.00	135.00	135.00
230	180.00	180.00	180.00
231	205.00	205.00	205.00
232	240.00	240.00	240.00
233	  0.00	  0.00	  0.00
234	185.00	185.00	185.00
235	245.00	245.00	245.00
236	195.00	195.00	195.00
237	225.00	225.00	225.00
238	 55.00	 55.00	 55.00
239	175.00	175.00	175.00
240	 30.00	 30.00	 30.00
241	220.00	220.00	220.00
242	155.00	155.00	155.00
243	 35.00	 35.00	 35.00
244	155.00	155.00	155.00
245	240.00	240.00	240.00
246	215.00	215.00	215.00
247	150.00	150.00	150.00
248	105.00	105.00	105.00
249	220.00	220.00	220.00
250	  5.00	  5.00	  5.00
251	 40.00	 40.00	 40.00
252	220.00	220.00	220.00
253	 80.00	 80.00	 80.00
254	 80.00	 80.00	 80.00
255	225.00	225.00	225.00
256	155.00	155.00	155.00
257	 70.00	 70.00	 70.00
258	 25.00	 25.00	 25.00
259	255.00	255.00	255.00
260	250.00	250.00	250.00
END_DATA
